video,original_score,inpainted_score
DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_0,0.9847517221656026,0.9880805904867679
DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_1,0.9803003344113302,0.9849883799193727
DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_2,0.9848595847083863,0.9887593169519163
DC_Personal_Trainer_-_How_To_Do_A_Push-up_The_RIGHT_Way_pushup_f_nm_np1_ri_goo_0,0.9922365732733212,0.993842784383422
DefensivePistolShootingTechniques_shoot_gun_f_nm_np1_fr_med_0,0.9945338275289753,0.9922762421139317
DefensivePistolShootingTechniques_shoot_gun_f_nm_np1_fr_med_3,0.993339760921752,0.991691856868995
DefensivePistolShootingTechniques_shoot_gun_f_nm_np1_ri_med_5,0.9846213980521382,0.9799091240263123
DefensivePistolShootingTechniques_shoot_gun_u_nm_np1_fr_med_2,0.9900735620439031,0.9881481438548462
Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_1,0.9827267568006385,0.9861682147479335
Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_3,0.9828823250883051,0.986731481721286
Double_bubble_in_one_big_bubble_-D_chew_h_nm_np1_fr_goo_1,0.9820924135877541,0.9878004428567525
Drawing_Katana_from_Back_draw_sword_u_nm_np1_fr_med_0,0.9863512280500318,0.9898983136051184
Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_0,0.9874296584704787,0.9888280321074747
Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_1,0.9849446551876784,0.9871539401421274
Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_2,0.9867174247473168,0.9870633694068968
Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_0,0.9873156839002464,0.9891584322903515
Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_2,0.9900876136633114,0.9879714053481793
Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ba_goo_0,0.9911830117620802,0.9924501833999715
Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ba_goo_2,0.9857202672210037,0.9885128165913586
Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_le_goo_4,0.9888600873574567,0.9901896717424563
Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ri_goo_3,0.9918067412194749,0.9935246267316131
Fastestguninthewest_shoot_gun_f_nm_np1_ri_med_0,0.986222957184076,0.9851191930396732
FestivalofColors_stand_f_nm_np1_fr_med_0,0.9856409261190592,0.9927437684277146
FirearmsTraining_shoot_gun_f_nm_np2_le_med_10,0.9908622277833598,0.9921312163914888
FirearmsTraining_shoot_gun_u_nm_np1_ri_med_11,0.9930134312321234,0.993027498714849
FirearmsTraining_shoot_gun_u_nm_np1_ri_med_3,0.9959538855095094,0.9959375341691038
FirearmsTraining_shoot_gun_u_nm_np1_ri_med_4,0.9911318239782458,0.9903640537670988
Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_0,0.9877901972784537,0.9932964917260001
Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_1,0.9844231565612819,0.9912123199039409
Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_2,0.9861902943671679,0.9928664804791416
Fun_Chewing_Gum!_chew_h_nm_np2_fr_med_3,0.985064874470967,0.9938592371181719
GardenWiseB256kb_pick_f_nm_np1_le_med_0,0.9768400188328771,0.9797574839644264
Get_six_pack_abs_in_6_minutes_on_your_couch__This_Works!_situp_f_nm_np1_ba_med_1,0.9931444106056647,0.9915229204107918
Get_six_pack_abs_in_6_minutes_on_your_couch__This_Works!_situp_f_nm_np1_ba_med_2,0.9937901643100403,0.9928013115896805
Golf_Tips_-_Hit_The_Driver_300+_Yards!!!_golf_f_nm_np1_fr_med_0,0.9933636937351861,0.9931093914252461
Gum_Chewing_Girl_chew_h_nm_np1_fr_med_0,0.9778582026181093,0.987083045921502
Gum_Chewing_Girl_chew_h_nm_np1_fr_med_1,0.9765384094756238,0.9840948899266252
Gum_Chewing_Girl_chew_h_nm_np1_fr_med_2,0.9742337864977426,0.9833724292137327
Gymnastic_handstand_handstand_f_nm_np1_le_med_2,0.9856772889077502,0.98665201155169
Gymnastic_handstand_handstand_f_nm_np1_ri_med_0,0.989944524518812,0.9907370557123074
Hand_Stand_Push_Ups_handstand_f_nm_np1_ba_med_0,0.9866544418791482,0.9906487321020157
Highball_Cocktail_Drink_Recipe_pour_u_nm_np1_fr_med_0,0.9960160555103729,0.9943251172031017
Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_2,0.9905971250607033,0.992068903387322
Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_3,0.9912208593150482,0.9908060431640896
How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_1,0.9859499072383048,0.9888037304746369
How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_2,0.9846591129162904,0.9849857995017793
How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_0,0.9945294255561614,0.99315522226004
How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_1,0.9955338302857565,0.9937824855746142
How_to_do_a_Cartwheel_cartwheel_f_nm_np1_le_med_2,0.9894524958881808,0.989107797028415
How_to_do_a_Cartwheel_cartwheel_f_nm_np1_ri_med_0,0.9901526974620376,0.989000521284467
How_to_get_a_six_pack_in_3minutes_EXPLOSIVE_RESULTS_IN_YOUR_4_WEEKS_situp_f_nm_np1_ri_med_1,0.9917296287749178,0.9911542338899126
How_to_get_a_six_pack_in_3minutes_EXPLOSIVE_RESULTS_IN_YOUR_4_WEEKS_situp_f_nm_np1_ri_med_2,0.9916240307353369,0.9899069245186451
How_to_smoke_smoke_h_nm_np1_fr_goo_0,0.9877244428939491,0.9899240583324042
How_to_smoke_smoke_h_nm_np1_fr_goo_1,0.9899053725355172,0.9898231119692815
HowtoswingaBaseballbat_swing_baseball_f_nm_np1_le_bad_1,0.994482403574284,0.9949196914171917
Iaido_13_katas_draw_sword_f_nm_np1_ba_med_2,0.9905211199713375,0.9892074936701537
Iaido_13_katas_draw_sword_f_nm_np1_fr_med_0,0.9943727044191227,0.9955582927432358
Iaido_13_katas_draw_sword_f_nm_np1_fr_med_7,0.9873159080798048,0.9878482839535093
Iaido_13_katas_draw_sword_f_nm_np1_fr_med_9,0.9895200309111948,0.99131199336121
Iaido_13_katas_draw_sword_f_nm_np1_le_med_5,0.9881114504447374,0.9865650919722956
Iaido_13_katas_sword_exercise_f_nm_np1_ba_bad_11,0.9890723726222014,0.9907324706880265
Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_10,0.9888902878337935,0.9860203343000025
Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_13,0.989743814610827,0.9895720156989988
Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_3,0.9875695856214526,0.9893427251436295
Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_4,0.9907848097108596,0.9894750447787747
Iaido_video_instruction_series_Wehrhahn_Sensei_draw_sword_f_nm_np1_le_med_5,0.9903801946811905,0.9886759054866832
Iaido_video_instruction_series_Wehrhahn_Sensei_sword_exercise_f_nm_np1_le_bad_1,0.9910960177354814,0.9914386242092179
Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_2,0.9884058174391851,0.9894384392352682
Intermidate_to_advanced_abs_situp_f_nm_np1_fr_med_0,0.9773815670033574,0.982842069862658
Intermidate_to_advanced_abs_situp_f_nm_np1_fr_med_2,0.977159745709186,0.9821895116345228
Jeff_Ritter_-_Power_Drill_golf_f_nm_np1_ri_med_0,0.9895569574797239,0.992428878637611
Jeff_Ritter_-_The_Transition_golf_f_nm_np1_ri_med_0,0.9896920274451632,0.9931293688147314
Just_Say_NO_to_AQUA_DOTS!_climb_stairs_l_nm_np1_ba_med_0,0.9790784124253331,0.9805006072248431
Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_0,0.9901417780006553,0.9913902002200283
Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_1,0.9897225475121838,0.9921940450911548
KnifeThrowing_throw_f_nm_np1_le_med_0,0.9887201910322011,0.9901920467864914
KnifeThrowing_throw_f_nm_np1_le_med_1,0.9899219053369399,0.9914925241334496
KnifeThrowing_throw_f_nm_np1_le_med_2,0.9907515305198836,0.9897839093804774
KnifeThrowing_throw_f_nm_np1_le_med_3,0.9889209902778884,0.9899401551920226
KnifeThrowing_throw_f_nm_np1_le_med_4,0.9892452080408048,0.9913224622510538
Knifethrowing4knivestogethernospin_throw_u_nm_np1_ba_med_0,0.9875157611925084,0.9874155484603573
Laughing_Girl_smoke_u_nm_np1_ri_goo_0,0.9949824688110215,0.9933813206648913
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_0,0.9833464006927298,0.9848481282970215
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_1,0.9866717671798375,0.9878318489326467
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_2,0.9883686657630267,0.9863837867859718
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_3,0.9872778230659167,0.9908071376897247
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_4,0.9893294629095977,0.9882855015499091
Learn_How_to_do_a_Handstand_handstand_f_nm_np1_ri_med_1,0.9918442704354704,0.9895617051580813
Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_1,0.9818385448703019,0.9787978096843384
Long_Handstand_-_Two_Minutes_handstand_f_nm_np1_ri_med_0,0.9795207401433759,0.9786630222788517
Lori_Does_Desktop_Pushups_pushup_f_nm_np1_le_goo_1,0.9920692539358436,0.9906981873740444
Lori_Does_Desktop_Pushups_pushup_f_nm_np1_le_goo_2,0.9915073520732626,0.9919536431520939
