video,original_score,inpainted_score
ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_14,0.9799287550489933,0.9817580032823252
ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_16,0.9830750595544586,0.9811689363366645
ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_18,0.9881705729126282,0.9833533435329932
ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_19,0.9868491693653574,0.9864858568045968
ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_2,0.9809731033314372,0.98089682334089
ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_20,0.9873509011541939,0.9846406887875085
ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_21,0.9877109803758235,0.9822054075975657
ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_22,0.9902199854482953,0.9883885503936422
ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_23,0.9880003181991699,0.986345672997785
ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_3,0.9821513832793632,0.9784805871454467
ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_4,0.9824207498026877,0.9779408132237767
ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_5,0.9805371813655321,0.9778911218232846
ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_8,0.9794572593744879,0.9766394875614457
ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_9,0.980170820032583,0.9824951647791124
BaseballPitchingtarget_BaseballPitchingCage_throw_u_nm_np1_ba_med_0,0.9738957727185407,0.9778620301797326
BaseballSwingAnalysis_swing_baseball_f_nm_np1_fr_med_11,0.9904847783537366,0.9905192280248902
BaseballSwingAnalysis_swing_baseball_f_nm_np1_fr_med_12,0.9925990707545702,0.9892200925856435
BaseballSwingAnalysis_swing_baseball_f_nm_np1_fr_med_8,0.9900032210304454,0.9905273514452351
BaseballSwingAnalysis_swing_baseball_f_nm_np1_fr_med_9,0.9901948487708899,0.9907925696464096
BaseballSwingAnalysis_swing_baseball_u_nm_np1_ba_med_0,0.9832740788893393,0.9831151229763169
BaseballSwingAnalysis_swing_baseball_u_nm_np1_ba_med_2,0.9802637834729184,0.9805926576489464
BaseballSwingAnalysis_swing_baseball_u_nm_np1_fr_med_10,0.9752776051209362,0.983600924431047
BaseballSwingAnalysis_swing_baseball_u_nm_np1_fr_med_13,0.9711512828533739,0.9796301108802883
Best_Kisses_in_TV_Movies_1_3_kiss_h_nm_np2_le_goo_0,0.9831026987414757,0.9853996629546194
Best_Kisses_in_TV_Movies_1_3_kiss_h_nm_np2_le_goo_7,0.9865500697779412,0.9859782497142182
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_bad_4,0.9961124815665394,0.992740123059259
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_bad_5,0.9942432619186612,0.9913573191328534
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_bad_9,0.9887959553348891,0.9857787382139472
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_goo_14,0.9897531976186379,0.9861004826032197
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_goo_15,0.9884255398067978,0.9868321407046317
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_goo_8,0.992071034961444,0.9893590808336431
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_11,0.9890745372806062,0.9828069874412569
